,Supply_ID,mean_x1_days,max_x1_days,min_x1_days,sd_x1_days,mean_x2_days,max_x2_days,min_x2_days,sd_x2_days,mean_x3_days,max_x3_days,min_x3_days,sd_x3_days,mean_x4_days,max_x4_days,min_x4_days,sd_x4_days,mean_x5_days,max_x5_days,min_x5_days,sd_x5_days,mean_x6_days,max_x6_days,min_x6_days,sd_x6_days,mean_x7_days,max_x7_days,min_x7_days,sd_x7_days,mean_x8_days,max_x8_days,min_x8_days,sd_x8_days,mean_x9_days,max_x9_days,min_x9_days,sd_x9_days,mean_x10_days,max_x10_days,min_x10_days,sd_x10_days,mean_x11_days,max_x11_days,min_x11_days,sd_x11_days,mean_x12_days,max_x12_days,min_x12_days,sd_x12_days,mean_x13_days,max_x13_days,min_x13_days,sd_x13_days,mean_x14_days,max_x14_days,min_x14_days,sd_x14_days,mean_x15_days,max_x15_days,min_x15_days,sd_x15_days,mean_x16_days,max_x16_days,min_x16_days,sd_x16_days,mean_x17_days,max_x17_days,min_x17_days,sd_x17_days,mean_x18_days,max_x18_days,min_x18_days,sd_x18_days,mean_x19_days,max_x19_days,min_x19_days,sd_x19_days,mean_x20_days,max_x20_days,min_x20_days,sd_x20_days,mean_x21_days,max_x21_days,min_x21_days,sd_x21_days,mean_x22_days,max_x22_days,min_x22_days,sd_x22_days,mean_x23_days,max_x23_days,min_x23_days,sd_x23_days,mean_x24_days,max_x24_days,min_x24_days,sd_x24_days,mean_x25_days,max_x25_days,min_x25_days,sd_x25_days,mean_x26_days,max_x26_days,min_x26_days,sd_x26_days,mean_x27_days,max_x27_days,min_x27_days,sd_x27_days,mean_x28_days,max_x28_days,min_x28_days,sd_x28_days,mean_x29_days,max_x29_days,min_x29_days,sd_x29_days,mean_x30_days,max_x30_days,min_x30_days,sd_x30_days,mean_x31_days,max_x31_days,min_x31_days,sd_x31_days,mean_x32_days,max_x32_days,min_x32_days,sd_x32_days,mean_x33_days,max_x33_days,min_x33_days,sd_x33_days,mean_x34_days,max_x34_days,min_x34_days,sd_x34_days,mean_x35_days,max_x35_days,min_x35_days,sd_x35_days,mean_x36_days,max_x36_days,min_x36_days,sd_x36_days,mean_x37_days,max_x37_days,min_x37_days,sd_x37_days,mean_x38_days,max_x38_days,min_x38_days,sd_x38_days,mean_x39_days,max_x39_days,min_x39_days,sd_x39_days,mean_x40_days,max_x40_days,min_x40_days,sd_x40_days
49,SUPPLY051,0.0211,0.031,0.016,0.004532597979574677,0.0103,0.014,0.006,0.0029078437983419184,0.009200000000000002,0.013,0.006,0.0022997584414213785,0.0115,0.016,0.008,0.00241522945769824,0.0118,0.022,0.005,0.005827139568909908,0.0507,0.307,0.006,0.09059316873927205,0.0114,0.026,0.005,0.006095535707019979,0.0504,0.227,0.007,0.07199104882630278,0.0125,0.022,0.006,0.00488193950529227,0.018099999999999998,0.03,0.007,0.007752418977325722,0.0245,0.075,0.006,0.01846468100034345,0.0094,0.013,0.005,0.002633122354417533,0.017000000000000005,0.034,0.011,0.006847546194724713,0.0108,0.014,0.007,0.002250925735484551,0.0172,0.024,0.009,0.005028805910838962,0.009999999999999998,0.013,0.006,0.0026246692913372703,0.023799999999999998,0.035,0.007,0.009101892355133874,0.0393,0.168,0.009,0.046363419488500486,0.0099,0.013,0.006,0.002923088169119167,0.0172,0.026,0.005,0.007857056276579247,0.0185,0.026,0.007,0.006293735862833069,0.0104,0.013,0.006,0.002951459149490487,0.009899999999999997,0.014,0.006,0.002601281735350223,0.0102,0.019,0.005,0.003938414796731181,0.014800000000000002,0.028,0.008,0.006545566777937908,0.0122,0.026,0.005,0.00662989860824097,0.0492,0.193,0.022,0.05173608240118517,0.0122,0.02,0.006,0.005513619500836089,0.0132,0.044,0.005,0.011183320914051723,0.0432,0.095,0.022,0.020015549510873344,0.0104,0.013,0.005,0.003134042472944842,0.0106,0.015,0.005,0.0035652645218989167,0.0189,0.043,0.009,0.011049886877249017,0.0201,0.051,0.006,0.013386975428046139,0.0247,0.074,0.007,0.018797458457047972,0.014300000000000002,0.025,0.006,0.006183310871477621,0.0174,0.028,0.007,0.00773448267321236,0.0108,0.015,0.008,0.0025733678754158375,0.0249,0.082,0.006,0.028183722646631017,0.0093,0.013,0.005,0.0029832867780352594
50,SUPPLY052,0.17160000000000003,0.447,0.043,0.1288566817997594,0.2447,0.542,0.024,0.198676202232007,0.026000000000000002,0.044,0.012,0.010677078252031312,0.0236,0.039,0.01,0.009227976785599081,0.0233,0.036,0.009,0.009463966751139117,0.029300000000000003,0.049,0.014,0.009603818684946804,0.018600000000000002,0.032,0.007,0.008871928263411011,0.0518,0.082,0.017,0.024665765749313354,0.05940000000000001,0.082,0.043,0.013639811012050149,0.06709999999999999,0.131,0.038,0.024901807163336558,0.073,0.085,0.054,0.011264496832477204,0.0425,0.085,0.012,0.02386187102657478,0.031200000000000006,0.057,0.014,0.012976902558006669,0.0345,0.064,0.008,0.018428540666887087,0.08160000000000002,0.333,0.024,0.09368173069850208,0.046200000000000005,0.065,0.025,0.01230898497485114,0.044399999999999995,0.06,0.023,0.010956479564369409,0.2618,0.459,0.06,0.1276268867528399,0.1246,0.45,0.027,0.16056511313344365,0.1281,0.254,0.044,0.0832565646394058,0.1382,0.285,0.057,0.08993182603135186,0.028800000000000003,0.044,0.013,0.009496198069637014,0.022799999999999997,0.038,0.01,0.01047536793307678,0.040400000000000005,0.077,0.009,0.027500303028633457,0.03679999999999999,0.065,0.016,0.015668794181784098,0.0413,0.07,0.015,0.0206669354821227,0.052500000000000005,0.069,0.041,0.008784455968736294,0.12669999999999998,0.318,0.047,0.09269669777169938,0.12460000000000002,0.242,0.074,0.06072744208528976,0.1767,0.451,0.052,0.17076497819452843,0.046000000000000006,0.08,0.009,0.024787989923437607,0.0219,0.041,0.008,0.011029757728778795,0.04359999999999999,0.06,0.01,0.014788884714917183,0.0465,0.059,0.034,0.009095175766428168,0.1441,0.385,0.038,0.10708506483684414,0.16560000000000002,0.301,0.033,0.10962278757427926,0.27349999999999997,0.577,0.065,0.20491312522356614,0.275,0.494,0.089,0.1633666632660001,0.19260000000000002,0.488,0.094,0.12413272466732266,0.1649,0.556,0.079,0.14920191389895476
51,SUPPLY053,0.028500000000000004,0.031,0.028,0.00097182531580755,0.028800000000000003,0.031,0.028,0.001316561177208766,0.028500000000000004,0.031,0.027,0.00135400640077266,0.028800000000000003,0.031,0.028,0.0013165611772087663,0.0199,0.031,0.001,0.012068784344562444,0.0005,0.002,0.0,0.0008498365855987975,0.0,0.0,0.0,0.0,0.0013,0.009,0.0,0.0027908580918579303,0.027699999999999995,0.031,0.02,0.003301514803843835,0.028800000000000003,0.031,0.027,0.0015491933384829666,0.028500000000000004,0.031,0.028,0.001080123449734643,0.43069999999999997,1.253,0.028,0.38362425192715155,0.21069999999999997,1.022,0.028,0.34175138787005843,0.028500000000000004,0.031,0.028,0.0010801234497346429,0.0075000000000000015,0.029,0.0,0.011355370731263883,0.0,0.0,0.0,0.0,0.0002,0.001,0.0,0.00042163702135578394,0.3269,0.957,0.03,0.28355616727555055,0.028900000000000002,0.031,0.028,0.0014491376746189433,0.028500000000000004,0.03,0.028,0.0008498365855987969,0.028800000000000003,0.031,0.028,0.001316561177208766,0.028800000000000003,0.031,0.028,0.0013165611772087663,0.028800000000000003,0.031,0.028,0.0011352924243950928,0.0269,0.033,0.009,0.00683861584435525,0.24969999999999998,0.825,0.0,0.3255061187340928,0.0432,0.255,0.0,0.09291070982400255,0.0002,0.002,0.0,0.0006324555320336759,0.0213,0.034,0.001,0.012229745159514433,0.028800000000000003,0.031,0.028,0.0011352924243950928,0.028600000000000004,0.031,0.028,0.0012649110640673513,0.028800000000000003,0.031,0.028,0.0011352924243950928,0.028500000000000004,0.031,0.028,0.001080123449734643,0.028800000000000003,0.031,0.028,0.001135292424395093,0.28180000000000005,1.016,0.007,0.3598292187505993,0.0876,0.405,0.0,0.1494807308280532,0.00030000000000000003,0.001,0.0,0.0004830458915396479,0.0055000000000000005,0.029,0.0,0.010309111396128078,0.029300000000000003,0.034,0.028,0.002057506581601462,0.028600000000000004,0.03,0.028,0.0008432740427115674,0.028600000000000004,0.03,0.028,0.0009660917830792951
52,SUPPLY054,0.1285,0.584,0.001,0.2124195272463329,0.274,0.499,0.103,0.16360725330294296,0.09840000000000002,0.117,0.069,0.015115848930473236,0.09469999999999999,0.113,0.078,0.010583530181896356,0.2632,0.659,0.002,0.239705282007348,0.004100000000000001,0.03,0.0,0.00914634110207768,0.0025,0.014,0.0,0.004143267631552018,0.007299999999999999,0.016,0.0,0.00490011337737313,0.0023,0.005,0.001,0.0014181364924121765,0.0021000000000000003,0.005,0.001,0.0013703203194062978,0.0018000000000000002,0.003,0.001,0.0007888106377466154,0.0018000000000000002,0.003,0.001,0.0006324555320336759,0.0020000000000000005,0.003,0.001,0.00047140452079103175,0.0028000000000000004,0.01,0.001,0.0026583202716502514,0.0032,0.01,0.0,0.003705851229249946,0.05790000000000001,0.19,0.001,0.0703364138345929,0.006,0.024,0.0,0.007731609003162135,0.0049,0.015,0.002,0.004121757985239901,0.21989999999999998,0.861,0.005,0.3085915855409325,0.1408,0.212,0.07,0.047974067068689424,0.2916,0.934,0.107,0.3169855236792719,0.2057,0.547,0.059,0.19367788263563349,0.06420000000000001,0.085,0.042,0.015633297796690242,0.06639999999999999,0.189,0.019,0.049108044147573214,0.0791,0.398,0.0,0.13315692496699774,0.0033,0.009,0.001,0.002983286778035259,0.0067,0.045,0.0,0.013760248705762713,0.011300000000000001,0.046,0.001,0.015535264543754779,0.0018000000000000002,0.002,0.001,0.00042163702135578394,0.0018000000000000002,0.003,0.001,0.0006324555320336759,0.0019000000000000002,0.002,0.001,0.000316227766016838,0.0022999999999999995,0.006,0.001,0.0014181364924121768,0.0028,0.004,0.001,0.0009189365834726814,0.1091,0.361,0.002,0.16197355751274134,0.04100000000000001,0.195,0.0,0.06331929669013495,0.0066,0.023,0.0,0.009057838839615355,0.0076,0.031,0.0,0.009477458637325843,0.0027,0.005,0.001,0.001159501808728406,0.0026,0.005,0.001,0.001429840705968481,0.0603,0.123,0.003,0.048087998040629173
53,SUPPLY055,0.1068,0.15,0.069,0.02391094588955722,0.0738,0.1,0.057,0.015331883989473266,0.0504,0.072,0.03,0.01393795776527776,0.046799999999999994,0.075,0.025,0.014793391918165503,0.07749999999999999,0.123,0.032,0.02720804619552418,0.0658,0.082,0.04,0.01458918930045273,0.08679999999999999,0.191,0.053,0.03939768746738541,0.12190000000000001,0.319,0.076,0.0795297987479466,0.12109999999999999,0.177,0.089,0.03257964599766752,0.0968,0.129,0.074,0.02103330692021585,0.0984,0.129,0.062,0.019178691879849944,0.0494,0.062,0.022,0.014781369655376625,0.053700000000000005,0.076,0.023,0.019038265560590215,0.05720000000000001,0.074,0.037,0.010336558636434297,0.06180000000000001,0.083,0.031,0.0150613559962058,0.0694,0.108,0.039,0.02380569493022859,0.0744,0.123,0.05,0.022257083766247944,0.0826,0.129,0.056,0.023679339330123027,0.1083,0.135,0.085,0.017562902822584756,0.08959999999999999,0.117,0.064,0.02126133684518555,0.0793,0.088,0.062,0.007775317071062476,0.05700000000000001,0.084,0.03,0.015944347657468532,0.0494,0.075,0.028,0.01414370688484615,0.0786,0.122,0.04,0.03040540887554201,0.1155,0.263,0.047,0.08448701412380222,0.0789,0.125,0.046,0.022575552165020364,0.07169999999999999,0.091,0.045,0.014376292212450948,0.0973,0.129,0.082,0.014189589297948144,0.1129,0.287,0.059,0.06583556958227232,0.1179,0.132,0.087,0.014843255108709218,0.058800000000000005,0.089,0.025,0.020509076581412,0.044599999999999994,0.064,0.023,0.011880890351970914,0.0447,0.066,0.021,0.012365273955719704,0.0679,0.115,0.019,0.030186273554566337,0.0986,0.183,0.069,0.03865861985235491,0.12969999999999998,0.422,0.056,0.1108442851731904,0.072,0.091,0.062,0.008906926143924925,0.2043,0.648,0.084,0.17770578056001565,0.2233,0.617,0.062,0.2286939002247327,0.06920000000000001,0.095,0.054,0.014845874847916506
54,SUPPLY056,0.03949999999999999,0.054,0.023,0.00944281031614353,0.0316,0.059,0.013,0.018392027258208016,0.0094,0.018,0.003,0.005274677451960662,0.006500000000000001,0.011,0.003,0.0035668224265054493,0.0051,0.011,0.0,0.0037844711945293256,0.0102,0.07,0.0,0.022119875426613252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036699999999999997,0.06,0.014,0.01461392030451332,0.04179999999999999,0.068,0.03,0.010932113753117973,0.04630000000000001,0.068,0.027,0.013308727295358569,0.0078,0.016,0.002,0.005245103536738918,0.006900000000000001,0.018,0.002,0.0054863466897380805,0.0062,0.012,0.002,0.004184627953726724,0.0019999999999999996,0.011,0.0,0.0033993463423951896,0.0013,0.013,0.0,0.004110960958218892,0.0018,0.018,0.0,0.005692099788303083,0.012400000000000001,0.035,0.0,0.012877197762798482,0.0495,0.072,0.028,0.014167647024902273,0.032499999999999994,0.05,0.02,0.009969397619158788,0.0415,0.059,0.013,0.018434568976065956,0.0067,0.012,0.003,0.003860051813123757,0.0068000000000000005,0.015,0.002,0.004417138339593986,0.0062,0.012,0.0,0.004685675570881487,0.0015,0.014,0.0,0.00440328160454097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499999999999998,0.029,0.0,0.010352133435513023,0.0263,0.044,0.02,0.006832113712298542,0.0409,0.062,0.021,0.010795575225269121,0.025,0.04,0.016,0.00804155872120988,0.0077,0.014,0.003,0.004056544780420346,0.0064,0.012,0.002,0.003717824931626316,0.0028,0.011,0.0,0.004237399621885522,0.0211,0.101,0.0,0.03708383894786395,0.025,0.183,0.0,0.05937451754189952,0.011199999999999998,0.102,0.0,0.032058280261631836,0.03200000000000001,0.051,0.021,0.009899494936611665,0.0391,0.074,0.019,0.017194637406922994,0.0411,0.062,0.031,0.009666091936937769
55,SUPPLY057,0.0741,0.095,0.05,0.017584399651711487,0.14830000000000002,0.454,0.041,0.14447456523554586,0.1626,0.51,0.024,0.1866566663987952,0.0417,0.077,0.026,0.01633027182191949,0.04869999999999999,0.072,0.026,0.014862705002791384,0.0031,0.028,0.0,0.008774331250237187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26689999999999997,0.417,0.0,0.1860098265026758,0.38269999999999993,0.472,0.327,0.044347240926327955,0.38469999999999993,0.472,0.277,0.0614998644984957,0.33710000000000007,0.428,0.269,0.06057217916575964,0.3839,0.744,0.268,0.1455834621254916,0.1938,0.544,0.0,0.21403104655373925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.0,0.00031622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1214,0.413,0.0,0.1721370255219822,0.2952,0.433,0.03,0.13915682599938178,0.1769,0.458,0.035,0.1569836863428101,0.18569999999999998,0.477,0.053,0.17055012296813055,0.05139999999999999,0.089,0.026,0.02404717585635924,0.0396,0.056,0.028,0.010134649037392024
56,SUPPLY058,0.041,0.055,0.024,0.011508451001088047,0.030699999999999998,0.042,0.022,0.005755190893638736,0.0294,0.039,0.023,0.006131883886702357,0.028700000000000003,0.039,0.023,0.006000925854492048,0.029699999999999997,0.038,0.023,0.005143496432929213,0.048299999999999996,0.059,0.023,0.011035800328426064,0.0508,0.07,0.034,0.010008884941779369,0.054700000000000006,0.077,0.033,0.01721788475845844,0.0672,0.08,0.056,0.007480344614759106,0.054900000000000004,0.072,0.043,0.009374314789774118,0.03300000000000001,0.047,0.017,0.008844332774281066,0.0201,0.026,0.017,0.003247221034122014,0.019499999999999997,0.027,0.013,0.005082650227325636,0.0196,0.026,0.013,0.004195235392680606,0.0236,0.047,0.012,0.012447221912271562,0.0394,0.048,0.033,0.004971027168615266,0.0409,0.05,0.029,0.005665686189686118,0.0728,0.151,0.027,0.03290997822343045,0.0713,0.078,0.058,0.006342975116877986,0.0502,0.068,0.031,0.012191071414039958,0.020599999999999997,0.029,0.016,0.0038355066303046733,0.019899999999999998,0.027,0.015,0.004357624225296267,0.019799999999999995,0.028,0.013,0.004516635916254485,0.0191,0.023,0.015,0.003212821536005731,0.039,0.123,0.014,0.03165438358268883,0.030000000000000006,0.043,0.015,0.008550503558920439,0.0243,0.041,0.011,0.01164330995321634,0.06659999999999999,0.082,0.043,0.010035492569431315,0.0583,0.077,0.045,0.01008904796741937,0.03710000000000001,0.051,0.024,0.009573690801125528,0.0279,0.039,0.017,0.006063552314169201,0.0303,0.039,0.023,0.006019413038937711,0.0346,0.049,0.025,0.007720103626247514,0.028700000000000003,0.039,0.023,0.0057551908936387345,0.03710000000000001,0.085,0.023,0.017722866585290317,0.0445,0.067,0.032,0.010426994879744703,0.03989999999999999,0.045,0.033,0.0036347092196090604,0.0464,0.055,0.034,0.007441624673267106,0.0456,0.058,0.034,0.008983936281558942,0.030400000000000003,0.035,0.025,0.0035339622081862867
57,SUPPLY059,0.018099999999999998,0.019,0.018,0.00031622776601683826,0.018099999999999998,0.019,0.018,0.00031622776601683826,0.017999999999999995,0.018,0.018,3.657118196434064e-18,0.017999999999999995,0.018,0.018,3.657118196434064e-18,0.016100000000000003,0.018,0.012,0.00264365067451978,0.0123,0.013,0.012,0.0004830458915396475,0.0123,0.013,0.012,0.00048304589153964753,0.0124,0.013,0.012,0.0005163977794943219,0.0162,0.018,0.012,0.002699794230842211,0.0179,0.018,0.017,0.0003162277660168371,0.017999999999999995,0.018,0.018,3.657118196434064e-18,0.018099999999999998,0.019,0.018,0.0003162277660168382,0.018199999999999997,0.019,0.018,0.0004216370213557843,0.017999999999999995,0.018,0.018,3.657118196434064e-18,0.014000000000000002,0.018,0.012,0.002581988897471611,0.0124,0.013,0.012,0.0005163977794943219,0.0124,0.013,0.012,0.0005163977794943219,0.0128,0.017,0.012,0.001549193338482967,0.017999999999999995,0.018,0.018,3.657118196434064e-18,0.017999999999999995,0.018,0.018,3.657118196434064e-18,0.018099999999999998,0.019,0.018,0.0003162277660168382,0.018099999999999998,0.019,0.018,0.00031622776601683826,0.018099999999999998,0.019,0.018,0.00031622776601683826,0.018099999999999998,0.019,0.018,0.00031622776601683826,0.0123,0.013,0.012,0.0004830458915396475,0.012199999999999999,0.013,0.012,0.00042163702135578356,0.0123,0.013,0.012,0.0004830458915396475,0.0147,0.018,0.012,0.002907843798341918,0.017800000000000003,0.018,0.017,0.00042163702135578285,0.0179,0.018,0.017,0.0003162277660168371,0.0179,0.018,0.017,0.0003162277660168371,0.017999999999999995,0.018,0.018,3.657118196434064e-18,0.0179,0.018,0.017,0.00031622776601683707,0.015400000000000002,0.018,0.012,0.002951459149490487,0.012,0.012,0.012,1.828559098217032e-18,0.0121,0.013,0.012,0.00031622776601683767,0.012,0.012,0.012,1.828559098217032e-18,0.0173,0.018,0.012,0.0018885620632287054,0.018199999999999997,0.019,0.018,0.0004216370213557843,0.018099999999999998,0.019,0.018,0.00031622776601683826
58,SUPPLY060,0.002300000000000001,0.017,0.0,0.005186520991955976,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0032,0.019,0.0,0.006033241251599342,0.0010000000000000002,0.003,0.0,0.0009428090415820634,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223,0.0005,0.001,0.0,0.0005270462766947299,0.0006000000000000001,0.001,0.0,0.0005163977794943222,0.0006000000000000001,0.001,0.0,0.0005163977794943223
59,SUPPLY061,0.048799999999999996,0.081,0.028,0.01603329868326124,0.16929999999999998,0.413,0.004,0.16002017233947585,0.0142,0.028,0.004,0.010464755664185912,0.0159,0.03,0.005,0.010743990568375111,0.0211,0.042,0.005,0.013633700076566809,0.027999999999999997,0.073,0.012,0.017326921891156033,0.044,0.078,0.007,0.02687832666749261,0.152,0.461,0.004,0.18108806942725106,0.0878,0.225,0.007,0.0664944442123634,0.035,0.079,0.018,0.020352450029964997,0.11410000000000001,0.37,0.018,0.1290705664011401,0.09079999999999999,0.439,0.004,0.14315477249777211,0.014499999999999999,0.027,0.004,0.009240610850419408,0.0154,0.036,0.004,0.011442610424782158,0.027999999999999997,0.059,0.009,0.01882669499525725,0.055099999999999996,0.097,0.019,0.026730964151044843,0.08810000000000001,0.228,0.031,0.06285512442646715,0.1702,0.47,0.015,0.1746041872986505,0.0509,0.113,0.015,0.03462962764903936,0.0476,0.09,0.019,0.022969545054266967,0.1639,0.405,0.01,0.1598071407109902,0.0182,0.033,0.005,0.010829999487021636,0.0156,0.027,0.004,0.010134649037392024,0.0193,0.043,0.005,0.01211106014260427,0.051400000000000015,0.091,0.02,0.025491610820468413,0.10049999999999999,0.356,0.006,0.1296981538461944,0.0273,0.074,0.005,0.019900027917345017,0.1875,0.457,0.043,0.1601424712907576,0.10889999999999997,0.419,0.019,0.1224395088741103,0.1567,0.397,0.041,0.13528738957411285,0.06870000000000001,0.417,0.01,0.12475669654705245,0.013500000000000002,0.027,0.004,0.010113247637518709,0.014500000000000002,0.027,0.005,0.009192388155425118,0.0325,0.079,0.004,0.025945455607228537,0.0415,0.131,0.007,0.03325741354278104,0.2129,0.473,0.029,0.18389093990128438,0.1874,0.432,0.01,0.15925395512269774,0.0524,0.118,0.023,0.029691749695833016,0.07730000000000001,0.332,0.022,0.09195173854920975,0.20339999999999997,0.4,0.068,0.13328849245986024
60,SUPPLY062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,SUPPLY063,0.12,0.152,0.099,0.020569664827388683,0.09980000000000001,0.166,0.027,0.042868792067579105,0.0345,0.058,0.014,0.01587625760547981,0.0395,0.085,0.013,0.023324998511373065,0.05349999999999999,0.094,0.016,0.026750908603468238,0.06980000000000001,0.159,0.043,0.03593141615170027,0.10210000000000001,0.143,0.029,0.04123496358943733,0.12430000000000001,0.168,0.099,0.02549967320052031,0.1268,0.149,0.107,0.014038043548396148,0.127,0.172,0.097,0.024431309602411584,0.1166,0.142,0.096,0.01690627759804689,0.0968,0.16,0.016,0.046920263331647144,0.0352,0.053,0.014,0.013950706871776146,0.0419,0.077,0.018,0.019289893727027115,0.05920000000000001,0.103,0.032,0.02438031993227324,0.12489999999999998,0.331,0.024,0.10370090538552582,0.13340000000000002,0.174,0.104,0.02247072169142178,0.1071,0.136,0.055,0.022397668529459836,0.11580000000000001,0.168,0.064,0.03198888695920646,0.1427,0.293,0.098,0.05590676762849616,0.07810000000000002,0.136,0.017,0.04748906306836461,0.0392,0.091,0.013,0.026947685944766722,0.0333,0.05,0.019,0.012401164819842082,0.048,0.091,0.017,0.028413611761501447,0.0528,0.087,0.033,0.014987402117185692,0.0693,0.157,0.034,0.04076777049473163,0.121,0.146,0.099,0.01695746312263587,0.13119999999999998,0.155,0.096,0.020241870796280988,0.13140000000000002,0.177,0.114,0.02309978354876945,0.13740000000000002,0.18,0.118,0.019822546086043873,0.1196,0.142,0.059,0.0233723483344457,0.0416,0.088,0.014,0.027023446609688164,0.0329,0.057,0.013,0.016842076937110685,0.05790000000000001,0.104,0.032,0.02087768612125821,0.04650000000000001,0.093,0.023,0.024323057190885997,0.0874,0.141,0.032,0.035609611686235,0.1048,0.141,0.05,0.03722543933029311,0.0778,0.147,0.051,0.029555221384911175,0.10740000000000001,0.151,0.067,0.021909916577760955,0.12510000000000002,0.162,0.099,0.021885814786954786
